instance_id,canonical_smiles
CHEMBL1565164,ClC1(Cc2ccccc2)C(=O)Nc3ccccc3C1=O
CHEMBL433291,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)CSc4nnnn4CCc5ccncc5
CHEMBL1438690,COc1ccc2[nH]cc(CCNc3ncncc3c4cccc(c4)C#N)c2c1
CHEMBL2063918,CSc1ccccc1Nc2nc(nc3c(NCC4CC4)ncnc23)N5CCC[C@@H]6CNC[C@H]56
CHEMBL210346,C(COc1ccc2CCCN(CC3CCCCC3)c2c1)CN4CCCCC4
CHEMBL606862,CS(=O)(=O)c1cccc(Oc2cccc(c2)c3c(cnc4ccccc34)C(=O)N)c1
CHEMBL1459005,CCN1CCN(CCNC(=O)c2ccc(\C=C\3/Sc4ccccc4N(Cc5ccccc5F)C3=O)cc2)CC1
CHEMBL577384,CN\C(=N/S(=O)(=O)c1ccc(Cl)cc1)\N2CCC(C(=N2)c3ccc(Cl)cc3)c4ccccc4
CHEMBL353296,CCN(CC)c1cc(C)nc(n1)N(CC)c2c(Br)cc(OC)cc2OC
CHEMBL3977767,Cc1ccc(cc1)C2=C(C(=O)NS(=O)(=O)C3CC3)C(=O)N[C@@](C2)(c4ccc(OCCCC(F)(F)F)cc4)C(F)(F)F
CHEMBL4114088,CC(C)c1ccc(cc1)c2noc(n2)C(C)Nc3ncc(F)c(n3)N4[C@H](COC4=O)[C@@H](C)O
CHEMBL1577383,COc1ccc(cc1)C2SCC(=O)Nc3c2c(O)nn3C4CCCCCC4
CHEMBL3633528,N[C@@H](CSC1(c2ccc(cc2)c3ccccc3)c4ccccc4CCc5ccccc15)C(=O)O
CHEMBL4079093,Cl.Clc1cccc(N2CCN(CCCCNC(=O)Oc3ccc(cc3)c4ccccc4)CC2)c1Cl
CHEMBL3962950,CNC(=O)c1ccc(CC2=NNC(=O)C3=C2CCCC3)s1
CHEMBL1766385,CN(N)[C@H]([C@@H](O)c1ccccc1)c2ccccc2
CHEMBL3349664,CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@@H](CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N)NC(=O)[C@@H](N)Cc6ccc7ccccc7c6
CHEMBL4062196,CSc1cccc(Nc2nc(nc3ncccc23)c4ccccc4)c1
CHEMBL3397804,O[C@@H]1C[C@H](OC[C@H]1NCc2ccc3OCCc3c2)C(c4ccc(F)cc4)c5ccc(F)cc5
CHEMBL1223563,CNC(=O)[C@@H](NC(=O)c1oc(cc1)c2cccc(CNC(=O)c3ccnc(n3)C(F)(F)F)c2)C(C)(C)O
CHEMBL1095746,CCCCCCC1CN(C(=O)O1)c2ccc(cc2)C#N
CHEMBL36272,Cc1cc(OCCCON=C(N)N)cc(OS(=O)(=O)c2ccccc2Cl)c1
CHEMBL1565073,CC1=CC=CN2C(=O)C(=C(N=C12)N3CCCCCC3)\C=C(/C#N)\C(=O)NCc4occc4
CHEMBL3104286,CN(C)C(=O)CCSc1nc(N)nc(n1)c2c(Cl)cc3COCc4cccc2c34
CHEMBL1950508,[N-]=[N+]=NCCCN1CCCC(COC(=O)c2ccccc2c3ccccc3)C1
CHEMBL3212402,Oc1nncc(N\N=C\c2ccccc2)c1Cl
CHEMBL3093944,Clc1ccccc1S(=O)(=O)N2C[C@H]([C@@H](C2)C(=O)N3CCOCC3)C(=O)NCC#N
CHEMBL3775764,Cc1c(nnn1c2ccc(F)c(F)c2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3
CHEMBL3290843,CCOc1ccc2nc(C(=O)Nc3c(F)cc(cc3F)c4cccc(F)c4)c(C)c(C(=O)O)c2c1
CHEMBL2206833,CCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c4ccccc14
CHEMBL1243213,C[C@@H]1CCC\C(=N\Nc2nc(cs2)c3ccc(Cl)cc3)\C1
CHEMBL394452,Fc1cc(C2=Nn3c(S/C/2=C\c4ccccc4Cl)nnc3c5sc(NC(=O)CCl)cc5c6ccccc6)c(Cl)cc1Cl
CHEMBL417263,[I-].COc1ccccc1CN[C@H]2C3CC[N+](CC(=O)N)(CC3)[C@H]2C(c4ccccc4)c5ccccc5
CHEMBL103848,NC(=N)NCCCC(NC(=O)C1CCCN1C(=O)C(=O)COc2ccccc2)C=O
CHEMBL551854,CN1CCCN(CC1)C(=O)c2cc3NC(=O)c4ccccc4n3n2
CHEMBL1254855,Nc1nc(N)c2nc(CNc3ccc(cc3)S(=O)(=O)O)cnc2n1
CHEMBL2380673,[O-][N+](=O)c1cccc(\C=C\2/CN(C\C(=C/c3cccc(c3)[N+](=O)[O-])\C2=O)C(=O)[C@H]4C[C@H]5CCCN5[C@]46C(=O)Nc7cc(Cl)ccc67)c1
CHEMBL1571852,ClC1=C(Cl)C(=O)N(CC(=O)NC2CCCCC2)N=C1
CHEMBL455430,CN(C)C(=O)c1cccc(Nc2nsnc2N[C@@H](c3oc(C)cc3)C(F)(F)F)c1O
CHEMBL471064,OC(CN1C(CCc2c1cccc2c3ccc(OC(F)(F)F)cc3)c4cccc(OC(F)(F)C(F)F)c4)C(F)(F)F
CHEMBL210746,CCCCCCCCC\C=C/1\CC(CO)(COC(=O)C2CCCCC2)OC1=O
CHEMBL354022,CCN(c1nc(C)cc(C)n1)c2ccc(cc2SC)C(=O)C
CHEMBL60779,Cc1cc(C)c(CSc2ncnc3c2ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c(C)c1
CHEMBL1442352,CCCOc1ccccc1OCC(=O)Nc2cccc(c2)S(=O)(=O)NC3=NCCC3
CHEMBL419393,Nc1ncnc2c1ncn2[C@@H]3C=C(CCl)[C@@H](O)[C@H]3O
CHEMBL12941,CN(C)Cc1oc(CSCCNC(=O)CSCc2oc(CN(C)C)cc2)cc1
CHEMBL1368700,Cc1ccc(cc1)c2oc(N3CCOCC3)c(n2)P(=O)(c4ccccc4)c5ccccc5
CHEMBL1515818,CC(C)C1=NN2C(=O)C=C(COC(=O)c3cccc(NC(=O)c4cccc(C)c4)c3)N=C2S1
CHEMBL2151265,Fc1ccc(cc1)c2n[nH]c(NC(=O)COc3ccccc3)n2
CHEMBL369621,Oc1c2CN([C@H](c3ccc4OCCc4c3)c2nc5ccccc15)c6ccccn6
CHEMBL2064052,CC1(C)Oc2cc(cc(O)c2[C@@H]3C[C@H](O)CC[C@@H]13)C(=O)c4ccccc4
CHEMBL476726,Oc1c(O)c(CN2CCCC2)c3OC(=CC(=O)c3c1O)c4ccccc4
CHEMBL76997,COc1c(O)c(C(=O)CCc2ccccc2)c(OC)c3ccoc13
CHEMBL3975754,OC(=O)Cc1ccccc1c2ccc(F)c3CCN(Cc23)C(=O)OCc4ccccc4
CHEMBL405889,CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H]3CN(Cc4ccccc4)C(=O)N3)c1
CHEMBL3828044,CCCN1C(=O)N(CCC)c2nc3N(CCCn3c2C1=O)c4ccc(O)cc4
CHEMBL305640,CC(C)(O)C(=O)Nc1ccc(cc1Cl)S(=O)(=O)N2CCNCC2
CHEMBL56817,C1CC2NC1CC2c3cccnc3
CHEMBL3617306,Fc1ccc(cc1)S(=O)(=O)N2CCCc3ccc(NC(=O)c4cccc(F)c4)cc23
CHEMBL3235431,OC(=O)[C@@H]1CC[C@H](CC1)NC(=O)c2ncc(s2)c3ccc(NC(=O)Nc4ccccc4)cc3
CHEMBL1222610,Nc1cccc(C[C@@H]2CNC[C@@H]2Oc3cccc(Oc4ccc(Cl)cc4)c3)n1
CHEMBL1427928,CCOc1cc(ccc1O)c2cc(nc(N)c2C#N)c3ccc(NC(=O)C)cc3
CHEMBL1975647,Fc1cccc2c(NC(=O)Nc3cnccn3)ccnc12
CHEMBL1513906,Clc1ccc(cc1)S(=O)(=O)N2CCc3cc(ccc23)C(=O)NCCc4ccccc4
CHEMBL3828650,NS(=O)(=O)c1ccc(cc1F)C(=O)N2C[C@H]3CN(C[C@@H]3C2)C(=O)OCc4ccc(OC(F)(F)F)cc4
CHEMBL303332,NC(=N)c1ccc(cc1)C2=NOC(CC(=O)N[C@H](CCc3ccccn3)CC(=O)O)C2.OC(=O)C(F)(F)F
CHEMBL3688973,C[C@H]1COCCN1c2nc(N3CCOC[C@@H]3C)c4ccc(nc4n2)c5cccc(c5)C(=O)N(C)CC=C
CHEMBL2333747,COc1ccc(\C=C\c2cc(OC)cc(OC)c2\C=C\C(=O)NCC(C)C)cc1
CHEMBL1305529,Cn1nnnc1SCC(=O)N2c3ccccc3CCc4ccccc24
CHEMBL1402170,COC(=O)c1cnc(NNC(=O)c2ccc(cc2)[N+](=O)[O-])nc1C(F)(F)F
CHEMBL3325526,Fc1cc(c(F)cc1OC[C@H]2CNCC[C@@H]2c3ccc(Cl)cc3)S(=O)(=O)Nc4ncns4
CHEMBL1334995,Cc1ccc(cc1)c2nnc(SCC(=O)NC(C)(C)C)nc2c3ccc(C)cc3
CHEMBL1414858,CCCCNC(=O)CCN1C(=O)N(CC(=O)NCCc2ccc(OC)c(OC)c2)c3ccccc3C1=O
CHEMBL1307549,CCCc1nc(SCC(=O)N2CCCc3ccccc23)c4C(=O)N(C)C(=O)N(C)c4n1
CHEMBL269142,Cc1cccc(NC(=O)NNC2=Nc3ccccc3C(=O)N2c4cccc(Cl)c4)c1
CHEMBL165464,COc1cc2ncc(C#N)c(Nc3ccc(I)cc3Cl)c2cc1OC
CHEMBL3883539,CCN1C(=O)C(C)(C)c2cnc(Nc3ccccc3)nc12
CHEMBL3085232,CC(C)n1cnc2c(NCc3cc(cc(c3)C(F)(F)F)C(F)(F)F)nc(nc12)N4CCC[C@@H]4CO
CHEMBL3977332,Cc1ncc(C)n2nc(CCc3ccc4cc(C#N)c(Cl)cc4n3)nc12
CHEMBL3409757,N[C@@H](Cc1ccc(O)cc1)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC(=O)N[C@@H](Cc3ccccc3)C(=O)N)Cc4ccccc4
CHEMBL3925725,COc1c(F)cc(F)cc1c2c[nH]c3ncc(cc23)c4cc(NC(=O)\C=C\CN(C)C)ccc4F
CHEMBL1935295,CC(C)[C@H](NS(=O)(=O)c1ccc2c(oc3ccc(cc23)c4noc(n4)C(C)C)c1)C(=O)O
CHEMBL3120823,CC(C)(CC(=O)N[C@@H]1C2CC3CC1C[C@@](C3)(C2)C(=O)N)NS(=O)(=O)c4ccc(F)c(F)c4
CHEMBL111518,NS(=O)(=O)c1ccc(cc1)n2nc(cc2c3ccc4OCOc4c3)C(F)(F)F
CHEMBL3730158,CCCNC(=O)c1csc2c(NC[C@@H](N)Cc3ccccc3)nc(nc12)c4ccncc4
CHEMBL1572576,O=C(Nc1cccc(c1)S(=O)(=O)N2CCCC2)c3ccc4OCOc4c3
CHEMBL1818459,Clc1ccc(cc1Cl)[C@]23CCNC[C@@]2(Cn4ccc(n4)C#N)C3
CHEMBL3627806,COc1ccc(cc1)N2C(=Nc3ccccc3C2=O)CCN(C(=O)C)C(=O)C
CHEMBL2164327,CN(C)[C@H]1CCc2c(C1)cccc2c3c(C)nn(C)c3C
CHEMBL3956535,OCCCNC(=O)c1cc(NC(=O)c2cc(c(F)cc2Cl)c3ncccc3F)n(n1)c4ccccc4
CHEMBL4107398,C[C@@H]1CCC[C@H](N2CCC(=CC2=O)c3c(F)ccc(Cl)c3F)c4cc(ccn4)c5ccc(Nc6cnccn6)cc5NC1=O
CHEMBL265515,COc1c[nH]c(C=C)c2nc3ccccc3c12
CHEMBL411943,NC(=N)NCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]cn2)NC(=O)CSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O)C(=O)O
CHEMBL3946203,C[C@H]1CCCN(C1)c2ncnc3[nH]cc(c4ccccc4F)c23
CHEMBL45156,FCCCN1CCC(COc2ccc(Br)cc2)CC1
CHEMBL203833,Cc1cccc(c1)N2CC(=CC2=O)N3CCOCC3
CHEMBL1501268,NC(=O)CC12CC3CC(CC(CC(=O)N)(C3)C1)C2
CHEMBL1324431,CCOc1ccccc1CNc2ccc(N3CCOCC3)c(c2)C(=O)O
CHEMBL38335,Cc1ccc(cc1)C(O)c2cccc(c2)\C(=C(/N)\Sc3ccc(N)cc3)\C#N
CHEMBL94261,CC1CCN(CC[C@@H]2CCCN2S(=O)(=O)c3cccc4ccccc34)CC1
CHEMBL1444331,COC(=O)c1ccc(C(=O)OC)c(NC(=S)N2CCN(CC2)c3ccccc3)c1
CHEMBL3209783,CN(\N=C\c1occc1)C2=NS(=O)(=O)c3ccccc23
CHEMBL3745855,OC[C@@H]1CC[C@H](CC1)NC(=O)c2cn(Cc3ccc(cc3)n4cccn4)c5cccnc25
CHEMBL1310740,CCOC(=O)CSC1=Nc2cc(ccc2C(=O)N1CC=C)C(=O)NCc3occc3
CHEMBL2425954,CC1=Nc2ccc(\C=C\C(=O)NO)cc2C(=O)N1c3ccccc3
CHEMBL172951,CC(C)N(C(C)C)C(=O)[C@H]1CCC2C3CC[C@H]4CC(=CC[C@]4(C)C3CC[C@]12C)C(=O)O
