instance_id,canonical_smiles
CHEMBL1421998,COc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)C(=O)N3CCc4ccccc4C3
CHEMBL3800585,C[C@H]1CN(CCN1)c2cccc3nc(c4nc(cnc4N)c5cc(ccn5)C(=O)N(C)C)n(C)c23
CHEMBL3717745,CC(C)Nc1nc2cc(ncc2nc1N3CCC(CC3)C(=O)c4cc(F)cc(F)c4)C#N.OC(=O)C(F)(F)F
CHEMBL1779953,C[C@@]1(O)[C@H](O)[C@](C)([NH+]=C2N1C=Cc3ccccc23)C(=O)[O-]
CHEMBL1809049,COc1cc(OC2CCN(CC2)C(=O)C)ccc1Nc3ncc(Cl)c(n3)c4cnc5ccccn45
CHEMBL512644,ONC(=O)CCCCCCC(=O)Nc1ccc(cc1)c2ccccc2
CHEMBL1524963,CCOc1ccccc1NC(=O)CCS(=O)(=O)c2ccc(OC)cc2
CHEMBL1486558,CSc1nc(C)c(Cl)c(C)c1C#N
CHEMBL396182,OC(=O)Cc1cccn1c2ccc3OCCOc3c2
CHEMBL126019,O[C@@H](CN1CCC2(CC1)CCc3ccccc23)c4cccc(Br)c4
CHEMBL522259,CC(C)c1nnc(C)n1C2CCN(CC2)C(C)C[C@H](NC(=O)C3CCC(F)(F)CC3)c4ccccc4
CHEMBL1464038,CCc1ccc(cc1)N2C(=O)c3cc(N4CCOCC4)c(cc3C2=O)[N+](=O)[O-]
CHEMBL360352,Cc1ccc(cc1)c2nc(C(=O)NN3CCCCC3)n(C)c2c4ccc(C)cc4
CHEMBL1559327,C(Sc1nnc(c2ccccc2)n1Cc3occc3)\C=C\c4ccccc4
CHEMBL1347467,Sc1nnc(CCNC(=O)c2cccs2)n1CC=C
CHEMBL117094,CS(=O)(=O)c1ccccc1NCC2=NCCN2
CHEMBL527031,COc1cccc2c3C(=O)N(C=Cc3n(CCN4CCOCC4)c12)[C@H]5[C@@]6(C)CC[C@H](C6)C5(C)C
CHEMBL160743,CSc1ccc(NC2=C(C(=O)NC2=O)c3cccc(Cl)c3)cc1
CHEMBL1454712,CCCN(CCO)CCCc1ccccc1
CHEMBL3897215,CCN1CCCC(C1)c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2
CHEMBL1557105,Cc1ccc(cc1)n2nnc3c(SCC(=O)NCC4CCCO4)ncnc23
CHEMBL3931178,CC#CCn1c(nc2N(C)C(=O)N(Cc3nc(cc4ccccc34)C(F)(F)F)C(=O)c12)N5CCC[C@@H](N)C5
CHEMBL562873,CCN(CC)C(=O)c1ccc(cc1F)C2=CC3(CCNCC3)Oc4ccccc24
CHEMBL253499,CCC(NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3occ(c3)c4ccccc4
CHEMBL1480725,Cc1ccc2N3C(=NC=C(NC(=O)c4ccc(F)cc4)C3=O)Sc2c1
CHEMBL3221826,CC(C)c1cc2N(Cc3ccccc3)C(=O)Nc2c(N)n1
CHEMBL138987,COc1ccccc1Sc2ccc(\C=C\C(=O)N3CCOCC3)cc2Cl
CHEMBL2435178,OC(=O)Cc1ccccc1Nc2c(Cl)cc(Br)cc2Cl
CHEMBL3220144,COc1ccc(\C=C\c2cc(OC)ccc2OC)c(OC)c1
CHEMBL3717001,CC1(COCc2ccc3C4=CC(=NC(=O)N4CCc3c2)OC[C@@H]5COCCO5)COC1
CHEMBL542951,Cl.NC(=N)N1CCCC(CNC(=O)[C@H](Cc2c[nH]c3ccccc23)NS(=O)(=O)c4ccc5ccccc5c4)C1
CHEMBL3933426,CC(C)C[C@@H](CO)Nc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC(=O)c2ccc(cc2Oc3ccc4[nH]ccc4c3)N5CCN(CC6=C(CC(C)(C)CC6)c7ccc(Cl)cc7)CC5
CHEMBL1332619,Clc1cccc(NC(=S)NC(=O)C2CC2)c1Cl
CHEMBL1784388,Cc1nc2ccccc2n1C3CC4CCC(C3)N4CC(=O)C5(CCN(CC5)C(=O)C(C)(C)C)c6ccccc6
CHEMBL212861,CO\N=C(/CCN1CCN(CC1)c2ccccn2)\c3cccc(C)c3
CHEMBL3893071,Cc1cc(N)nc(C)c1CNC(=O)c2cnn(Cc3cccc(c3)C(=O)N)c2
CHEMBL157710,OC(=O)c1cnc2cc(OCc3ccccc3)ccc2c1O
CHEMBL373831,ONC(=O)C1(CCN(Cc2ccccc2)CC1)S(=O)(=O)c3ccc(OCC#C)cc3
CHEMBL1996724,CC(=O)Nc1ccc(NC2=C\C(=N\S(=O)(=O)c3cccs3)\c4ccccc4C2=O)cc1
CHEMBL1510579,CCCCN=C(S)NNC(=O)c1csc(C)c1CC
CHEMBL1467520,CC1CCN(CC1)c2nc3ccccc3nc2C(C#N)C(=O)OC4CCCCC4
CHEMBL1502830,Cl.CC(NCc1ccc(OCc2ccc(Cl)cc2)cc1)C(O)c3ccccc3
CHEMBL1384512,CC(C)CN=C(S)N1CCN(CC1)C(c2ccccc2)c3ccccc3
CHEMBL1307390,COc1ccc(cc1)N2N=C(C(=O)NCC(=O)Nc3ccccn3)c4ccccc4C2=O
CHEMBL4110382,CC(C(=O)Nc1cncnc1)c2ccc(O[C@@H]3CCN(C3)c4ccc(OCC5CC5(F)F)cn4)cc2
CHEMBL3098146,CC1(C)OC(=O)N([C@@H]2CC[C@H](CC2)c3ccc(N)nc3)[C@H]1c4ccccc4
CHEMBL1475265,COC(=O)c1sccc1S(=O)(=O)N(CC(=O)Nc2cc(F)ccc2F)c3ccc(C)c(C)c3
CHEMBL128717,CCCN(CCC)C(CC)Cc1ccc(OC)c(OCCc2ccccc2)c1
CHEMBL1367539,CCCCCC(=O)Nc1ccccc1N2CCN(CC2)c3ccccc3
CHEMBL285673,Cc1ccc(CN2CCC(CCOC(c3ccc(F)cc3)c4ccc(F)cc4)CC2)cc1
CHEMBL2207563,C[C@@H](C#N)n1cc(nn1)[C@@](C)(NC(=O)c2ccsc2)[C@@H]3CC[C@@H](C)CC3
CHEMBL1512474,COc1cc(OC)c(NC(=O)c2cc3C(=O)Oc4ccc(C)cc4c3s2)cc1Cl
CHEMBL3759913,Clc1ccc(O[C@@H](CCOc2ccc(CC3SC(=O)NC3=O)cc2)c4ccccc4)cc1
CHEMBL248411,Cc1ccc(cc1)c2nc(CCOc3ccc4[C@H](CC(=O)O)CCc4c3)c(C)s2
CHEMBL3682150,O=C(N1CC(C1)c2nc3ccccc3cc2c4ccccc4)c5nc6ccccc6[nH]5
CHEMBL226066,C[C@H]1CN(CC[C@@]12C=Cc3ccccc23)[C@@H]4CC[C@@](C)(C4)C(=O)NCc5cc(cc(c5)C(F)(F)F)C(F)(F)F
CHEMBL60167,Nc1c2Cc3ccccc3c2nc4ccccc14
CHEMBL486850,FC(F)(F)c1cc(CN2CCCC2)cc(NC(=O)Nc3ncc(CCNc4ncnc5ccsc45)s3)c1
CHEMBL2048040,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4CCC4)c3)[C@@H]2O)c1
CHEMBL1601736,CCc1nn2c(ccnc2c1c3ccc(F)cc3)c4occc4
CHEMBL6452,Cl.C[C@@H](N)Cc1c2CCOc2c(c3CCOc13)C(F)(F)F
CHEMBL1923130,COCCCc1cc(CCCNS(=O)(=O)C)c(Cl)c(CN(C2CC2)C(=O)[C@H]3CNCC[C@@]34OCc5cc(F)c(F)cc45)c1
CHEMBL147868,Oc1ccc(CNC(=O)C(=O)c2c[nH]c3ccccc23)cc1
CHEMBL1806511,C[C@@H]1CN(CCc2c(C)c3C(=O)CC(C)(C)Cc3n2c4ccc(C(=O)N)c(N[C@H]1C)c4)C(=O)[C@@H]5C[C@H](F)CN5
CHEMBL610730,NC(=O)c1nn(c2ccc(F)cc2)c3c1CCc4ccc(NC(=O)c5cc(ncc5Cl)N6CCNCC6)cc34
CHEMBL182035,CCN(CC)CCN1C(=O)[C@@](O)(c2c(Cl)cccc2Cl)c3c1cc(cc3C(F)(F)F)C(=O)N
CHEMBL10041,CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccc(O)cc3
CHEMBL388361,COc1ccc(cc1OC)S(=O)(=O)N[C@@H]2CC[C@H](CC2)N3CCC(CC3)c4ccccc4OC(C)C
CHEMBL3672531,COC(=O)c1ccc(cn1)c2ccc3c(c2)nn4cc(c5ccccc5)c(nc34)c6ccc(cc6)C7(N)CCC7
CHEMBL161781,CC1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N
CHEMBL1950629,O=C(NCc1ccccc1)c2ccccc2c3ccccc3
CHEMBL1405491,Cc1ccc(cc1)C23CC4CC(CC(C4)(C2)C(=O)N5CCOCC5)C3
CHEMBL3890412,OC(CNC(=O)COc1ccccc1C2CCNC2)CN3CCc4ccccc4C3
CHEMBL1524649,CN(Cc1ccccc1)S(=O)(=O)c2ccc3N(CCCc3c2)C(=O)C
CHEMBL3190840,[O-][N+](=O)c1cccc(\C=N\OC(=O)C2CC2)c1
CHEMBL440779,CC(C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@H](CC3CCCCC3)[C@H](O)[C@H](O)CN=[N+]=[N-]
CHEMBL3214631,COc1cccc(c1)N2C3CS(=O)(=O)CC3S/C/2=N\C(=O)C4CCCO4
CHEMBL424663,Cc1ccc(cc1)c2ccc(cc2)C(=O)N3Cc4cccn4Cc5ccccc35
CHEMBL1451636,COc1ccc(N2N=C(C(=O)NCC(=O)N3CCC4(CC3)OCCO4)c5ccccc5C2=O)c(OC)c1
CHEMBL93880,CCCCOC[C@H]1CCCC[C@H]1COCCCC(=O)C(F)(F)F
CHEMBL271520,CN(C1=CC=CN(O)C1=O)S(=O)(=O)c2ccc(Oc3ccc(cc3)C(F)(F)F)cc2
CHEMBL3699290,C[C@@H](O)Cn1nc(C#N)c2cc(Nc3nc(Nc4nc(C)n(C)n4)c5ncc([N+]#[C-])n5n3)ccc12
CHEMBL1779692,N[C@@H](CC(=O)N1CCN(CCN2CCOCC2)C(=O)C1)Cc3cc(F)c(F)cc3F
CHEMBL1451901,CCC1CCCCN1C(=S)NC(=O)c2cc(ccc2C)S(=O)(=O)N3CCOCC3
CHEMBL4061657,Cc1ccccc1S(=O)(=O)N2CCN(CC2)c3ccc(nn3)C(=O)NCc4ccc(F)cc4
CHEMBL3932623,CNC(=O)CN1CCN(CC1)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)c5cc(Cl)ccc5OC(F)F
CHEMBL1613721,CCc1ccc(OCC(=O)C2=C(O)Oc3ccccc3C2=O)cc1
CHEMBL1258178,CCC(=O)N1[C@@H](Oc2nc(SC)nnc2c3ccccc13)c4ccc(Cl)cc4
CHEMBL78877,CC(C)(C)OC(=O)N1C2CCC(C2)[C@@H]1C(=O)N3CCCC3
CHEMBL2426658,CC(C)([C@@H](c1ccccc1)c2ccc3[nH]ncc3c2)C(=O)Nc4nncs4
CHEMBL88163,COC(=O)[C@H]1[C@@H](CC2CCC1O2)OC(c3ccc(F)cc3)c4ccc(F)cc4
CHEMBL165228,Cc1nc(Nc2cccc(Br)c2)c3cc(NCCN4CCOCC4)ncc3n1
CHEMBL3951840,C[C@]1(C[C@H](OC(=N1)N)C(F)(F)F)c2cc(NC(=O)N3CCC(CC3)OCC#C)ccc2F
CHEMBL555462,Br.CSc1ccc(cc1)C2CN3CCCC3c4c(C)cccc24
CHEMBL1462284,COc1ccccc1C2CCN(CC2)c3ccc(c(OC)c3)[N+](=O)[O-]
CHEMBL3653288,COc1cnc(CC#N)cc1c2nc3C(=O)N(C(c4ccc(cc4)C#N)c3n2C(C)C)c5cc(Cl)ccc5C
CHEMBL330605,CCN1CCC(CC1)NC(=O)c2cccc3[nH]cnc23
CHEMBL1945417,CCN(CC)C(=O)C1CCCc2c1c3ccc(OC)cc3n2CCF
CHEMBL405567,CN(C)c1nc(c2occc2)c3sccc3n1
CHEMBL2218582,Clc1cc(Cl)c(C(=O)N2CCN(C(=O)C2)c3cc(ccc3Cl)N4CCOCC4)c(Cl)c1
CHEMBL3780268,COc1cc2CCN3Cc4c(CC3c2cc1O)ccc(OCCCO)c4OC
CHEMBL3698152,COCCNc1nc(cc2N=CN(C)C(=O)c12)c3ccc(C4CCN(C)CC4)c(F)c3
CHEMBL375303,Nc1cccc(c1)c2oc(nc2)C(=O)CCCCCCc3ccccc3
CHEMBL4059546,Cl.CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@H]3CCCN3
CHEMBL1606807,OC(=O)C(=O)O.O=C(N1CCN(CC2CCC=CC2)CC1)c3ccccc3
CHEMBL318738,C(CN1CCC(=CC1)c2c[nH]c3ncccc23)Oc4cccc5OCCOc45
CHEMBL3649825,C[C@@H]1CC[C@@H](Cn2c(nc3cc(nc(c4cncc(Cl)c4)c23)C5=NOC(=O)N5)N6CCCC6C7CC7)CC1
CHEMBL79359,CCCCCCCC(=O)NCCOc1ccc(CC2SC(=O)NC2=O)cc1
CHEMBL3943375,CC[C@H](N1Cc2cc3O[C@H](COc3cc2C[C@H]1C(=O)N[C@@H](Cc4ccc(cc4)c5ccnc(C)c5C)C(=O)O)c6ccc(OCc7cccnc7)cc6)c8ccccc8
CHEMBL369890,CCC[C@H](OCc1ccc(cc1)c2ccc(Cl)cc2)C(=O)O
CHEMBL4069566,Oc1ccccc1c2nc(\C=C\3/SC(=S)NC3=O)cs2
CHEMBL3215537,Cl.Cl.Cl.Cl.CNC(=O)c1ccc(\C=C\C(=O)NCC(=O)N(C)c2ccc(Cl)c(COc3cccc4c(NCCOC)cc(C)nc34)c2Cl)cc1
CHEMBL1461493,Clc1ccccc1\C=C\C(=O)NCc2cccs2
CHEMBL125518,CSc1nsnc1OC2CN3CCC2CC3
CHEMBL419443,OC(=O)[C@@H]1[C@@H](CC2CCNCC2)C(=O)N1C(=O)N3CCN(CC3)C(=O)c4ccc5ccccc5c4
CHEMBL3643416,COc1ncc(cc1C(F)(F)F)N2CCc3ncnc(N[C@H]4CCN(C4)C(=O)C5CCN(CC5)C(=O)C)c3C2
CHEMBL294600,COc1ccc(cc1)C2=C(N(C)C(=O)C(=C2)c3nc(C)cs3)c4ccncc4
CHEMBL1783040,CCCc1cc(Oc2ccc(CC(C)C)cc2)ccc1OCCCOc3cccc(c3)[C@@H]4SC(=O)NC4=O
CHEMBL1276374,CCN1CCC[C@H]1CNC(=O)c2c(Br)c(Cl)ccc2OC
CHEMBL1681950,CO\N=C\c1c(N)ncnc1Oc2ccc(NC(=O)Nc3ccccc3F)c(Cl)c2
CHEMBL590021,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c2ccc(Cl)c(Cc3nnc(s3)c4cc5ccccc5s4)c2
CHEMBL3656460,CCCSc1nc(ccc1C(=O)NC2C3CC4CC(CC2C4)C3)N5CCOC(C5)C(=O)O
CHEMBL1311534,CC(C)(C)NC(=O)NC(=O)COc1ccccc1C#N
CHEMBL389288,CCCCN(CC)c1cc(C)nc2N(CC(=O)Nc12)c3ccc(cc3C)C(=O)C
CHEMBL19491,Fc1ccc(cc1)C(=O)C2CCN(CCc3ccccc3)CC2
CHEMBL1445091,CC1=C(c2ccc(C)cc2)S(=O)(=O)N(Cc3ccc(cc3)C(=O)Nc4ccc(F)cc4C)C1=O
CHEMBL1519623,COc1ccc(cc1)c2noc(n2)N3CCC(CC3)C(=O)N4CCN(CC4)c5cccc(C)c5C
CHEMBL201993,NCCc1ccc(OCc2ccc(cc2)[N+](=O)[O-])cc1
CHEMBL3311028,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)Nc2ccccc2N
CHEMBL134926,NC(=N)Nc1ccc(cc1)C2CC(=C)OC(=O)C2
CHEMBL1318982,Cc1c(nc2ccccc2c1C(=O)O)c3ccccc3
CHEMBL3914786,CC(C)(C)C(=O)CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1
CHEMBL1306983,[Cl-].COc1ccc(C)cc1Nc2n[n+](c3ccccc3)c(s2)c4ccc(cc4)N(C)C
CHEMBL2165442,O=C(NC1CCCC1)OCc2cc(OC[C@@H]3CCN3)on2
CHEMBL3775141,CN(C)C(=O)CNc1nc(nc(n1)c2cccc3[nH]ncc23)N4CCOCC4
CHEMBL1599313,COCCCN1C(=O)C(=C(C(=O)c2ccc(OC)cc2)C13C(=O)N(C)c4ccccc34)O
CHEMBL1548716,CC1=CC(=O)Oc2cc(OCC(=O)N3CCc4ccccc4C3)ccc12
CHEMBL3343395,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c4C)c5ccccc5C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCN(C)CC6
CHEMBL1540811,Cc1cccc(NC(=O)c2sc(NC(=O)COc3ccccc3C)c(C#N)c2C)c1C
CHEMBL67388,C\C(=N/C12CC3CC(CC(C3)C1)C2)\NC45CC6CC(CC(C6)C4)C5
CHEMBL1209202,Fc1cc(cc(c1)C(=O)Nc2cccc(Cl)c2)C#N
CHEMBL1477778,CCOc1ccccc1Oc2c[nH]nc2c3ccc(OCC(=C)C)cc3O
CHEMBL4071141,Cc1c2COC(=O)c2ccc1[C@@H](O)CN3CCC4(CC3)CCN(C5=NN(C6CCCC6)C(=O)C=C5)C4=O
CHEMBL1393850,COc1ccc(CSC2=NC(=CC(=O)N2CC(C)C)O)cc1F
CHEMBL3923132,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cc(F)cc(c5)C#N
CHEMBL17845,Nc1nc(CCNC(=O)[C@@H]2CC[C@H]3CN(CC(=O)N23)S(=O)(=O)C(c4ccccc4)c5ccccc5)c[nH]1
CHEMBL109988,OC(=O)C1Cc2c(CN1C(=O)C(=O)c3ccccc3)ncn2Cc4ccccc4
CHEMBL254142,CC1=C(Nc2ccccc2C1=O)C(=O)N[C@@H](Cc3ccccc3)C(=O)C(=O)N
CHEMBL1397821,CN(C)c1ncc2N=C(C(=O)N(C)c2n1)c3cc(F)cc(F)c3
CHEMBL3769696,CC(=O)c1cccc(OCc2ccc(cc2)[N+](=O)[O-])c1
CHEMBL2177227,CC(C)(C)c1cccc(NC(=O)c2cccc(Nc3ccc4C(=O)c5ccccc5CCc4c3)c2)c1
CHEMBL3956387,CCCCOC(=O)N1CCc2c(F)ccc(c2C1)c3cc(CC(=O)O)ccc3OCC
CHEMBL1976489,O=C(Oc1oc(nc1\C=N\c2ccccc2)c3occc3)c4cocc4
CHEMBL3902995,OC1(CCOCC1)c2ccc(cc2)c3cc(Nc4nccc(n4)C(F)(F)F)cc(c3)N5CCOCC5
CHEMBL47040,[O-][N+](=O)c1ccc(cc1)N2CCN(CCCCN3C(=O)C4CCCN4C3=O)CC2
CHEMBL1682338,C1CC1c2cn(nn2)c3ccc4[nH]ncc4c3
CHEMBL4062900,CCN(Cc1ccccc1)C(=O)COc2ccc(C)cc2
CHEMBL21234,C[N+]1(CCO)CCC(CC1)c2ccccc2
CHEMBL270153,CCCN(CCC)C(=O)c1cc(C)cc(c1)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]3CCCCN3
CHEMBL3686465,OCc1cccc(c1)c2cc(NC(=O)[C@H]3CNC(=O)C3)nn2c4ccccc4
CHEMBL3191554,COCCCN1C(=O)\C(=C/c2ccccc2OC(F)F)\S/C/1=C(/C#N)\C(=O)N3CCOCC3
CHEMBL1542888,Fc1cccc(c1)N(C(C(=O)NCc2ccccc2)c3cccnc3)C(=O)c4ccccn4
CHEMBL320514,[I-].[I-].CN1CCC[C@H]1c2ccc[n+](CCCCCCCCC[n+]3cccc(c3)[C@@H]4CCCN4C)c2
CHEMBL332137,CCCCCCCN(CCCCCSc1nc(c2ccccc2)c([nH]1)c3ccccc3)C(=N)Nc4ccccc4
CHEMBL3972356,Fc1ccc(CC(=O)NC2COc3ncccc23)c(Cl)c1C#N
CHEMBL3115579,OC(=O)C(=O)O.Oc1ccc2CC[C@H](CNCc3ccc(OCCCCF)cc3)Oc2c1
CHEMBL539807,Cl.COc1cc2ncnc(N(C)c3cccc(c3)C(F)(F)F)c2cc1OC
CHEMBL197927,Cc1cccc(Nc2ncccc2OCc3ccccc3)n1
CHEMBL4072383,COc1ccc2N(CCCc2c1)c3nc(N)nc4c(Cc5ccccc5)c[nH]c34
CHEMBL3658180,CCNC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(C2)c3nc(ncc3F)N4CCC5(CC5)C4)cc1
CHEMBL3657717,Clc1cc(ccn1)C(=O)NCc2cnc(Oc3ccc4OC(CCc4c3)c5ccccc5)s2
CHEMBL3960187,O=C(Cc1cnc(cn1)n2cnnn2)N3CCN4C[C@H](OC[C@@H]4C3)c5ccc6C(=O)OCCc6c5
CHEMBL523507,CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4c(O)cccc24
CHEMBL390272,Brc1c(NC(=O)c2ccccc2)[nH]nc1C(=O)NC3N=C(c4ccccc4)c5ccccc5NC3=O
CHEMBL232224,CC(C)(C)[C@@H]1CC[C@H](CC1)N(C2CCc3cc(ccc23)C(=O)NCCC(=O)O)C(=O)Cc4ccc(OC(F)(F)F)cc4
CHEMBL3677935,Fc1cc2cc(ccc2s1)N3CCN(C3=O)c4cnccc4C5CC5
CHEMBL1445414,CC(C)C(=O)NC(=S)\C=C/1\N(C)c2ccccc2C1(C)C
CHEMBL3672161,CC(C)[C@H]1COC(=O)N1c2ccnc(N[C@H](C)c3cccc(Br)c3)n2
CHEMBL318187,C\C(=C\1/CC(=O)N(C1=O)c2ccc(cc2)c3ccccc3S(=O)(=O)N)\c4cccc(c4)C(=N)NO
CHEMBL3952753,CC(c1ccccc1Cl)S(=O)(=O)c2sc(NC(=O)c3ccccn3)nc2C
CHEMBL3698069,CC(C)Nc1nc(cc2N=CN(C)C(=O)c12)c3cnc(nc3)N4CCOCC4
CHEMBL1534420,Fc1cccc(NC(=O)NCc2cccnc2)c1
CHEMBL98076,COc1ccc(CCN2CCC(=Nc3nc4ccccc4n3Cc5ccc(F)cc5)CC2)cc1
CHEMBL578817,Clc1ncn2c1Cn3cnnc3c4cc(Br)ccc24
CHEMBL1092871,Fc1ccc(CN2C(=O)Cc3cccc(\C=C\C(=O)NS(=O)(=O)c4ccc(Cl)c(Cl)c4)c23)cc1F
CHEMBL378330,Fc1ccc(cc1)[C@H]2CCCC[C@H]2N3CCC4(CC3)[C@H](CNC4=O)c5ccc(F)cc5
CHEMBL1499322,COc1cc(NC(=O)c2ccc(cc2)[N+](=O)[O-])ccc1NC(=O)C(C)C
CHEMBL4084372,COc1cc(c(C)cc1N2C(=O)C=Cc3cc(ccc23)S(=O)(=O)Nc4ccon4)c5ccc(F)c(C)c5
CHEMBL1465577,CCOC(=O)C1=C(C)NC(=O)NC1c2ccc(OCC(=O)N)cc2
CHEMBL1644192,CS(=O)(=O)c1ccc(cc1)c2cc(c3ccc(OC(F)(F)F)cc3)n(Cc4ccc(cc4)C(=O)NCCC(=O)O)n2
CHEMBL4093527,O=C1CCc2ccccc2N1CCCN3CCC(CCc4ccccc4)CC3
CHEMBL1834335,CCN\C(=N/S(=O)(=O)c1cc(Cl)ccc1Cl)\N2CC(CC)C=N2
CHEMBL3732016,COc1cc(ccc1C)c2cc(NC(C)c3cccc(OCc4ccn(C)n4)c3)nc(C)n2
CHEMBL1499084,CCOc1ccc(cc1[N+](=O)[O-])C(=O)NC(=S)Nc2ccc(NC(=O)CC)cc2
CHEMBL404003,COc1ccc2[nH]c(cc2c1)C(=O)N3CCC(CC3)n4c(C)nc5ccccc45
CHEMBL3144962,COc1cc(cc(OC)c1OC)C(C2=C(C)NN(C2=O)c3ccccc3)C4=C(C)NN(C4=O)c5ccccc5
CHEMBL3781151,COc1ccccc1N2CCN(CC2)c3ncnc4c3cnn4c5ccc(F)cc5
CHEMBL3689633,CNC(=O)Nc1cc2ccc(cc2cn1)c3cnccc3C
CHEMBL444761,NCC(c1ccccc1)c2ccc(Br)cc2
CHEMBL1081193,COc1cccc(CNC(=O)c2nc3ccc(cc3s2)c4cn[nH]c4)c1
CHEMBL1560690,CC(N1N=Cn2cccc2C1=O)C(=O)NCc3cccc(Br)c3
CHEMBL4071219,CC(C)c1onc(c1)C(=O)Nc2cccc(F)c2
CHEMBL302998,OC(=O)c1cccc(O)c1C(=O)c2c(O)cc(cc2O)C(=O)O[C@@H]3CCCCC[C@@H]3NC(=O)c4ccc(O)cc4
CHEMBL3651044,CC(=C)C(=O)Nc1cccc(c1)c2ncnc3[nH]cc(c4cccc(F)c4)c23
CHEMBL1557418,Clc1ccc(Cl)c(c1)C(=O)Nc2ccc3ncccc3c2
CHEMBL1270621,CCCC(=O)N[C@@H](CC1CCCCC1)C(=O)NCCCNCCCCNCCCN
CHEMBL3582273,Cn1cc(cn1)c2cc(Cl)c3ncc(Cc4ccc5ncccc5c4)n3c2
CHEMBL362479,NNC(=O)CSC1=Nc2scc(c3ccccc3)c2C(=O)N1c4cccnc4
CHEMBL1458870,CCNCC(=O)N1c2ccccc2CCc3ccc(NC(=O)C)cc13
CHEMBL116756,ONC(=O)CCOc1ccc(cc1)c2cccc(CC#N)c2
CHEMBL354409,Nc1nc(O)c2ncn(CCCCCCCCP(=O)(O)O)c2n1
CHEMBL2407320,Cl.CCSCC(C1CCNCC1)c2ccc(Cl)c(Cl)c2
CHEMBL1081196,CCN(Cc1cccc(OC)c1)C(=O)c2nc3ccc(cc3s2)c4cn[nH]c4
CHEMBL451773,CN(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)c2c(c3ccccc3)c4ccccc4n5ccnc25
CHEMBL480399,FC(F)(F)c1cccc(Nc2cc(C3CC3)c(cn2)C(=O)NCC4CCOCC4)c1
CHEMBL149156,CC(C)c1ccc(C)cc1OC(=O)c2ccc(NC(=N)N)cc2.Cc3ccc(cc3)S(=O)(=O)O
CHEMBL1589188,CN(C)S(=O)(=O)c1cc(NC(=O)CCNC(=O)c2ccccc2Cl)ccc1C
CHEMBL3685424,Fc1cc(Nc2ncc(Cl)c(n2)c3cccc(NC(=O)C=C)c3)ccc1N4CCOCC4
CHEMBL117549,OC(=O)CNCCCCOc1ccc(Cc2ccccc2)cc1
CHEMBL302387,ClCC(=O)[C@H](Cc1ccccc1)NC(=O)c2ccccc2
CHEMBL1415580,CCOc1ccccc1c2onc(n2)c3cc4ccc(C)cc4nc3O
CHEMBL3640354,COc1ccc2CN(C[C@]3(NC(=O)NC3=O)C#Cc4ccc(cc4)c5nc(ccc5OC(=O)C(C)C)c6cnn(C)c6)C(=O)c2c1
CHEMBL3655505,CC(C)c1c(C(=O)NCc2ccc(F)c(F)c2)c3ccc(Oc4nccs4)cc3n1Cc5occn5
CHEMBL138028,CCO\N=C(/C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3cccnc3C)\c4ccc(Br)cc4
CHEMBL3207732,[O-][N+](=O)c1ccccc1\C=C/C=N/NC(=O)CSc2nc3ccccc3[nH]2
CHEMBL354902,COc1cc2c(Oc3ccc(Nc4ccc(cc4)C(C)(C)C)cc3)ccnc2cc1OCCN5CCOCC5
CHEMBL585166,CNC[C@@H](Cc1ccc(O)cc1)N2CCN(CCc3cccc(C)c3)[C@H](C2)C(C)C
CHEMBL1501376,CC1=NOC(=O)/C/1=C/c2oc(cc2)c3ccc(Cl)cc3
CHEMBL3213155,O\N=C\1/Oc2ccccc2C=C1C(=O)Nc3ccccc3Cl
CHEMBL3702321,COCC(CF)Oc1cc(F)ccc1Nc2ncnc3sc(C(=O)O)c(C)c23
